signal,threshold,accuracy,weighted_f1,large_usage,avg_cost,cost_reduction
small_margin,0.6886059275817334,0.8518399485778564,0.8518991361370423,0.2661095934436767,7.38663024264824,0.7045347902940704
small_margin,0.6918682171594668,0.8531255021693717,0.8531530659840268,0.2691627832235256,7.4599067973646145,0.7016037281054155
small_margin,0.6951305067372001,0.8531255021693717,0.8531583048417126,0.27189458460549576,7.525470030531898,0.698981198778724
small_margin,0.6983927963149333,0.8536075847661899,0.8536222161479742,0.27366222079382935,7.567893299051905,0.6972842680379239
small_margin,0.7016550858926667,0.8536075847661899,0.8536225916296238,0.27526916278322355,7.606459906797365,0.6957416037281055
small_margin,0.7049173754704,0.8539289731640688,0.8539417837404253,0.27816165836413304,7.675879800739193,0.6929648079704323
small_margin,0.7081796650481333,0.854411055760887,0.8544418347565921,0.2810541539450426,7.745299694681021,0.6901880122127592
small_margin,0.7114419546258667,0.8545717499598264,0.8545964403255163,0.2829824843323156,7.791579623975574,0.688336815040977
small_margin,0.7147042442036,0.8550538325566447,0.8550890667483616,0.2863570625100434,7.872569500241042,0.6850972199903583
small_margin,0.7179665337813333,0.8550538325566447,0.8550943342906376,0.2882853928973164,7.918849429535594,0.6832460228185763
small_margin,0.7212288233590667,0.8550538325566447,0.8550913627626067,0.2906958058814077,7.976699341153784,0.6809320263538486
small_margin,0.7244911129368,0.8550538325566447,0.8550917745219969,0.29230274787080185,8.015265948899245,0.6793893620440302
small_margin,0.7277534025145334,0.8558573035513418,0.855882664728278,0.29503454925277195,8.080829182066527,0.676766832717339
small_margin,0.7310156920922667,0.8558573035513418,0.855879762205549,0.2971235738389844,8.130965772135626,0.674761369114575
small_margin,0.73427798167,0.8558573035513418,0.8558774748743277,0.2992125984251969,8.181102362204726,0.672755905511811
small_margin,0.7375402712477334,0.8556966093524023,0.8557200195636723,0.3014623172103487,8.235095613048369,0.6705961754780653
small_margin,0.7408025608254667,0.8556966093524023,0.8557203802474451,0.30451550699019764,8.308372167764743,0.6676651132894103
small_margin,0.7440648504032,0.8560179977502812,0.8560425992819134,0.3074080025711072,8.377792061706572,0.664888317531737
small_margin,0.7473271399809334,0.8566607745460388,0.8566713373575654,0.31046119235095615,8.451068616422948,0.6619572553430821
small_margin,0.7505894295586667,0.8571428571428571,0.8571490887149957,0.31335368793186563,8.520488510364775,0.6591804595854089
small_margin,0.7538517191364,0.8579463281375542,0.8579437816013471,0.3170496545074723,8.609191708179335,0.6556323316728265
small_margin,0.7571140087141334,0.8579463281375542,0.8579392356217345,0.3197814558894424,8.674754941346619,0.6530098023461353
small_margin,0.7603762982918667,0.8587497991322514,0.8587352578574408,0.32363811666398845,8.767314799935724,0.649307408002571
small_margin,0.7636385878696,0.8592318817290696,0.8592044380913334,0.3270126948417162,8.848304676201188,0.6460678129519525
small_margin,0.7669008774473334,0.859392575928009,0.8593593495697669,0.3295838020247469,8.910011248593927,0.6435995500562429
small_margin,0.7701631670250667,0.8595532701269484,0.8595219137674339,0.332315603406717,8.975574481761207,0.6409770207295518
small_margin,0.7734254566028,0.8598746585248273,0.8598434389193109,0.33520809898762655,9.044994375703038,0.6382002249718786
